🦁	առյուծի մռութ	առյուծ|առյուծի մռութ|կենդանակերպ|մռութ
🦂	շագանակագույն կարիճ	թունավոր|կարիճ|կենդանակերպ|շագանակագույն կարիճ
🦃	հնդկահավ	թռչուն|հնդկահավ|հնդուհավ|փքված
🦄	միաեղջյուր	դեմք|միաեղջյուր|մռութ
🦅	արծիվ	արծիվ|թռչուն
🦆	բադ	բադ|թռչուն
🦇	չղջիկ	կենդանի|չղջիկ
🦈	շնաձուկ	ձուկ|շնաձուկ
🦉	բու	բու|թռչուն|իմաստուն
🦊	աղվես	աղվես|խորամանկ|մռութ
🦋	թիթեռ	գեղեցիկ|թիթեռ|միջատ
🦌	եղնիկ	եղնիկ|եղջերու|կենդանի
🦍	գորիլա	գորիլա|կապիկ|կենդանի|մարդանման|մռութ
🦎	մողես	մողես|սողուն
🦏	ռնգեղջյուր	կենդանի|ռնգեղջյուր
🦐	ծովախեցգետին	ծովախեցգետին|մանրածովախեցգետին|ուտելիք
🦑	կաղամար	կակղամորթ|կաղամար|ուտելիք
🦒	ընձուղտ	ընձուղտ|պուտեր
🦓	զեբր	բիծ|զեբր
🦔	ոզնի	ոզնի|փշավոր
🦕	զավրոպոդ	բրախիոզավր|բրոնտոզավր|դիպլոդոկ|զավրոպոդ
🦖	տիրանոզավր ռեքս	տիրանոզավր ռեքս
🦗	ծղրիդ	ծղրիդ|մորեխ
🦘	ագեվազ	ագեվազ|Ավստրալիա|պարկավոր|ցատկող
🦙	լամա	ալպակա|բուրդ|գուանակո|լամա
🦚	սիրամարգ	թռչուն|հպարտ|սիրամարգ|սնապարծ
🦛	գետաձի	գետաձի
🦜	թութակ	թութակ|թռչուն|խոսոց|ծովահեն
🦝	ջրարջ	խորամանկ|հետաքրքրասեր|ջրարջ
🦞	օմար	խեցգետին|ծովամթերք|օմար
🦟	մոծակ	հիվանդություն|մալարիա|միջատ|մոծակ|վարակ|տենդ
🦠	մանրէ	ամեոբա|բակտերիա|մանրէ|վիրուս
🦡	փորսուղ	գորշուկ|ձանձրացնել|փորսուղ
🦢	կարապ	անճոռնի ճուտիկ|թռչուն|կարապ
🦣	մամոնտ	անհետացող|բրդոտ|ժանիք|խոշոր|մամոնտ
🦤	դոդո	անհետացում|դոդո|Մավրիկիոս|մեծ
🦥	համրուկ	դանդաղաշարժ|ծույլ|համրուկ
🦦	ջրասամույր	ժիր|ձկնորս|ջրասամույր
🦧	օրանգուտան	կապիկ|մարդակապիկ|մարդանման|օրանգուտան
🦨	ժանտաքիս	գարշահոտ|ժանտաքիս
🦩	ֆլամինգո	արևադարձային|ցայտուն|ֆլամինգո
🦪	ոստրե	խեցի|մարգարիտ|ոստրե|սուզում
🦫	կուղբ	ամբարտակ|կուղբ|սուր ատամներ
🦬	բիզոն	բիզոն|գոմեշ|նախիր
🦭	փոկ	ծովառյուծ|փոկ
🦮	ուղեկցող շուն	կույր|հաշմանդամ|ուղեկցող շուն|ուղեվար
🦯	ձեռնափայտ	կույր|հաշմանդամ|ձեռնափայտ
🦴	ոսկոր	կմախք|ոսկոր
🦵	ոտք	հարվածել|ոտք|վերջույթ
🦶	ոտնաթաթ	հարվածել|ոտնաթաթ|տրորել
🦷	ատամ	ատամ|ատամնաբույժ
🦸	սուպերհերոս	գերուժ|լավ|հերոս|հերոսուհի|սուպերհերոս
🦹	սուպերչարագործ	գերուժ|գերչարագործ|հանցագործ|չարագործ|չարիք|սուպերչարագործ
🦺	փրկաբաճկոն	անվտանգություն|արտակարգ իրավիճակ|բաճկոն|փրկաբաճկոն|փրկություն
🦻	լսողական սարքով ականջ	լսողական սարքով ականջ|խուլ|հաշմանդամ
🦼	մոտոսայլակ	հաշմանդամ|մոտոսայլակ
🦽	ձեռքով կառավարվող անվասայլակ	հաշմանդամ|ձեռքով կառավարվող անվասայլակ
🦾	մեխանիկական ձեռք	հաշմանդամ|մեխանիկական ձեռք|պրոթեզ
🦿	մեխանիկական ոտք	հաշմանդամ|մեխանիկական ոտք|պրոտեզ
🧀	պանրի կտոր	պանիր|պանրի կտոր
🧁	կեքս	թխվածք|կեքս|քաղցրավենիք
🧂	աղ	աղ|համեմունք|հավելում
🧃	խմիչքի տուփ	խմիչքի տուփ|հյութի տուփ
🧄	սխտոր	համեմունք|սխտոր
🧅	սոխ	համեմունք|սոխ
🧆	ֆալաֆել	մսագնդիկ|սիսեռ|ֆալաֆել
🧇	վաֆլի	աղանդեր|նախաճաշ|վաֆլի
🧈	կարագ	կաթնամթերք|կարագ
🧉	մատե	ըմպելիք|խմիչք|մատե
🧊	սառույց	սառը|սառույց|սառցաբեկոր
🧋	պղպջակներով թեյ	թեյ|կաթ|մարգարիտ|պղպջակ|պղպջակներով թեյ
🧌	տրոլլ	հեքիաթ|հորինվածք|հրեշ|չարք|տրոլլ
🧍	կանգնած անձ	կանգնած|կանգնած անձ|կանգնել
🧎	ծնկաչոք անձ	ծնկաչոք անձ|չոքած|չոքել
🧏	խուլ անձ	ականջ|լսողություն|խուլ|խուլ անձ|հաշմանդամ
🧐	մոնոկլով դեմք	բարձրամիտ|խստաբարո|մոնոկլով դեմք
🧑	անձ	անձ|մեծահասակ|չափահաս|չեզոք սեռ
🧑‍🌾	ֆերմեր	ագարակատեր|այգեպան|ֆերմեր
🧑‍🍳	խոհարար	խոհարար|շեֆ
🧑‍🍼	երեխային կերակրող անձ	անձ|երեխա|երեխային կերակրող անձ|խնամք|կերակրում
🧑‍🎄	Ձմեռ պապ	հեքիաթ|Ձմեռ պապ|ուրախ|Սուրբ Ծնունդ|տոն|տոնակատարություն
🧑‍🎓	ուսանող	աշակերտ|շրջանավարտ|ուսանող
🧑‍🎤	երգիչ	աստղ|արտիստ|դերասան|երգիչ|կատարող|ռոք
🧑‍🎨	նկարիչ	գեղանկարիչ|գունապնակ|նկարիչ
🧑‍🏫	ուսուցիչ	դասախոս|դասատու|ուսուցիչ
🧑‍🏭	բանվոր	աշխատող|արդյունաբերություն|բանվոր|գործարան
🧑‍💻	տեխնիկական մասնագետ	գյուտարար|ծրագրակազմ|ծրագրային ապահովում|ծրագրավորող|մշակող|տեխնիկական մասնագետ
🧑‍💼	գրասենյակային աշխատող	գործարար|գրասենյակային աշխատող|կառավարիչ|ճարտարապետ|սպիտակ օձիք
🧑‍🔧	փականագործ	արհեստավոր|էլեկտրիկ|մեխանիկ|ջրմուղագործ|փականագործ
🧑‍🔬	գիտնական	գիտնական|ինժեներ|կենսաբան|քիմիկոս|ֆիզիկոս
🧑‍🚀	տիեզերագնաց	հրթիռ|տիեզերագնաց|տիեզերանավ
🧑‍🚒	հրշեջ	հրդեհաշեջ|հրշեջ|հրշեջ մեքենա
🧑‍🤝‍🧑	իրար ձեռք բռնած մարդիկ	բռնել|զույգ|իրար ձեռք բռնած մարդիկ|ձեռք
🧑‍🦯	ձեռնափայտով անձ	կույր|հաշմանդամ|հատուկ կարիքներ|ձեռնափայտով անձ
🧑‍🦼	մոտորասայլակով անձ	անվասայլակ|հաշմանդամ|մոտորասայլակով անձ
🧑‍🦽	ձեռքով կառավարվող սայլակով անձ	անվասայլակ|հաշմանդամ|ձեռքով կառավարվող սայլակով անձ
🧑‍🧑‍🧒	ընտանիք․ մեծահասակ, մեծահասակ, երեխա	երեխա|ընտանիք․ մեծահասակ|ընտանիք․ մեծահասակ, մեծահասակ, երեխա|մեծահասակ
🧑‍🧑‍🧒‍🧒	ընտանիք․ մեծահասակ, մեծահասակ, երեխա, երեխա	երեխա|ընտանիք․ մեծահասակ|ընտանիք․ մեծահասակ, մեծահասակ, երեխա, երեխա|մեծահասակ
🧑‍🧒	ընտանիք․ մեծահասակ, երեխա	երեխա|ընտանիք․ մեծահասակ|ընտանիք․ մեծահասակ, երեխա
🧑‍🧒‍🧒	ընտանիք․ մեծահասակ, երեխա, երեխա	երեխա|ընտանիք․ մեծահասակ|ընտանիք․ մեծահասակ, երեխա, երեխա
🧑‍🩰	բալետ պարող	բալետ|պարող
🧒	երեխա	երեխա|փոքրիկ
🧓	տարեց անձ	ծեր|չեզոք սեռ|տարեց|տարեց անձ|տարեց մարդ
🧔	անձ․ մորուք	անձ․ մորուք|մորուք
🧕	գլխաշորով կին	գլխաշոր|գլխաշորով կին|հիջաբ
🧖	մարդ բաղնիքում	բաղնիք|մարդ բաղնիքում|սաունա
🧗	մագլցող անձ	մագլցող|մագլցող անձ
🧘	լոտոսի դիրքով նստած մարդ	լոտոսի դիրքով նստած մարդ|մեդիտացիա|յոգա
🧙	մոգ	կախարդ|մոգ
🧚	փերի	Տիտանիա|փերի|Օբերոն
🧛	վամպիր	ատամներ|արյուն|Դրակուլա|վամպիր
🧜	մարդաձուկ	մարդաձուկ|ջրահարս|տրիտոն
🧝	էլֆ	էլֆ|կախարդական|կախարդանք|հեքիաթ
🧞	ջին	հեքիաթ|ջին
🧟	զոմբի	զոմբի|կենդանի|մարդ|մեռել
🧠	ուղեղ	խելացի|ուղեղ
🧡	նարնջագույն սիրտ	նարնջագույն|սիրտ
🧢	հովարով գլխարկ	բեյսբոլ|գլխարկ|հովարով գլխարկ
🧣	վզկապ	պարանոց|վզկապ
🧤	ձեռնոցներ	ձեռնոցներ|ձեռք
🧥	վերարկու	բաճկոն|վերարկու
🧦	գուլպաներ	գուլպաներ|զուգագուլպա
🧧	կարմիր ծրար	կարմիր ծրար|հաջողություն|հոնգբաո|նվեր|փող
🧨	ճայթռուկ	դինամիտ|հրավարություն|ճայթռուկ|պայտուցիկ
🧩	խճաղաղի կտոր	գլուխկոտրուկ|խճաղաղի կտոր|կտոր|փազլ
🧪	փորձանոթ	գիտություն|լաբորատորիա|փորձ|փորձանոթ|քիմիա|քիմիկոս
🧫	Պետրիի պնակ	բակտերիա|լաբորատորիա|կենսաբան|կենսաբանություն|կուլտուրա|Պետրիի պնակ
🧬	դնթ	գենետիկա|դնթ|էվոլյուցիա|կենսաբան|կենսաբանություն
🧭	կողմնացույց	կողմնացույց|կողմնորոշում|մագնիսային|նավարկում
🧮	համրիչ	համրիչ|հաշվիչ
🧯	կրակմարիչ	կրակ|կրակմարիչ|հրդեհ|մարում
🧰	գործիքների արկղ	արկղ|գործիք|գործիքների արկղ|վարպետ
🧱	աղյուս	աղյուս|աղյուսներ|կավ|շինանյութ|պատ
🧲	մագնիս	ձգողություն|մագնիս|մագնիսային|պայտ
🧳	ուղեբեռ	ճամպրուկ|ճամփորդություն|ուղեբեռ
🧴	լոսիոնի շիշ	լոսիոն|լոսիոնի շիշ|խոնավացնող|շամպուն
🧵	թել	ասեղ|թել|կար|կոճ
🧶	մանվածք	թել|կծիկ|հելուն|մանվածք
🧷	անվտանգ քորոց	անգլիական քորոց|անվտանգ քորոց|տակդիր|փանկ ռոք
🧸	փափուկ արջուկ	խաղալիք|փափուկ|փափուկ արջուկ
🧹	ավել	ավել|ավլում|կախարդ|մաքրում
🧺	զամբյուղ	գյուղատնտեսություն|զամբյուղ|լվացք|պիկնիկ
🧻	թղթի գլան	զուգարանի թուղթ|թղթե սրբիչ|թղթի գլան
🧼	օճառ	լոգանք|մաքրություն|փրփուր|օճառ
🧽	սպունգ	ծակոտիներ|մաքրություն|ներծծում|սպունգ
🧾	անդորրագիր	անդորրագիր|ապացույց|հաշվապահություն|վկայություն
🧿	աչքի ուլունք	աչքաուլունք|աչքի ուլունք|թալիսման|համայիլ|ուլունք
🩰	բալետի կոշիկ	բալետ|բալետի կոշիկ|պար
🩱	միակտոր լողազգեստ	լողազգեստ|միակտոր լողազգեստ
🩲	լողավարտիք	անդրավարտիք|լողազգեստ|լողավարտիք|ներքնազգեստ
🩳	կարճավարտիք	լողավարտիք|կարճ|կարճավարտիք|ներքնազգեստ|վարտիք|տաբատ
🩴	ռետինե հողաթափեր	լողափի հողաթափեր|կոշիկներ|ռետինե հողաթափեր|սանդալներ|վյետնամական հողաթափեր
🩵	բաց կապույտ սիրտ	բաց կապույտ սիրտ|երկնագույն|կապույտ|սիրտ|սրտիկ
🩶	մոխրագույն սիրտ	արծաթագույն|գորշ|մոխրագույն|սիրտ|սրտիկ
🩷	վարդագույն սիրտ	սեր|սիրում եմ|սիրտ|սրտիկ|վարդագույն
🩸	արյան կաթիլ	արյան դոնոր|արյան կաթիլ|բժշկություն|դաշտան
🩹	սպեղանի	սպեղանի
🩺	ստեթոսկոպ	բժիշկ|բժշկություն|սիրտ|ստեթոսկոպ
🩻	ռենտգենյան ճառագայթներ	բժիշկ|բժշկական|կմախք|ոսկոր|ռենտգենյան ճառագայթներ
🩼	հենակ	հաշմանդամություն|հենակ|ձեռնափայտ|վնասվածք
🪀	յո-յո	խաղալիք|ճոճվող|յո-յո
🪁	օդապարուկ	թռչել|սավառնել|օդապարուկ
🪂	անկարգել	անկարգել|պարաշյուտ
🪃	բումերանգ	ավստրալիա|բումերանգ|հետևանքներ|վերադարձ
🪄	կախարդական փայտիկ	կախարդ|կախարդական փայտիկ|կախարդանք|մոգ
🪅	պինյատա	խնջույք|պինյատա|տոնակատարություն|քեֆ
🪆	մատրյոշկա	մատրյոշկա|ռուսաստան|տիկնիկ
🪇	մարակաս	գործիք|երաժշտություն|հարվածային|մարակաս|չխկչխկան|պերկուսիա
🪈	սրինգ	գործիք|երաժշտություն|սրինգ|փայտափողային|փողային|ֆլեյտա
🪉	տավիղ	գործիք|երաժշտություն|Կուպիդոն|նվագախումբ|սեր|տավիղ
🪊	տրոմբոն	գործիք|երաժշտություն|նվագարան|ջազ|տխուր|փողային
🪎	գանձատուփ	ավար|արժեքներ|արծաթ|թանկարժեք քար|թանկարժեք քարեր|հարստություն|մրցանակ|ոսկի|փող
🪏	թիակ	բահը|թիակ|շերեփ|փոս|փորել
🪐	օղակներով մոլորակ	Երևակ|Սատուրն|օղակներով մոլորակ
🪑	աթոռ	աթոռ|նստատեղ|նստել
🪒	ածելի	ածելի|սափրիչ|սափրվել|սուր
🪓	կացին	կացին|կտրել|փայտ
🪔	դիյա լամպ	դիյա|լամպ|յուղ
🪕	բանջո	բանջո|երաժշտություն|լարային
🪖	զինվորական սաղավարտ	բանակ|զինվոր|զինվորական|մարտիկ|սաղավարտ
🪗	ակորդեոն	ակորդեոն|հարմոն
🪘	կոնգա	թմբուկ|կոնգա|ռիթմ
🪙	մետաղադրամ	արծաթ|գանձ|դրամ|մետալ|մետաղադրամ|ոսկի
🪚	սղոց	ատաղձագործ|գործիք|սղոց|փայտ
🪛	պտուտակիչ	գործիք|պտուտակ|պտուտակիչ
🪜	սանդուղք	աստիճան|բարձրանալ|սանդուղք
🪝	կեռ	բռնել|կարթ|կեռ
🪞	հայելի	արտացոլություն|արտացոլում|հայելի
🪟	պատուհան	թարմ|թափանցիկ|լուսամուտ|շրջանակ|պատուհան|տեսարան
🪠	վանտուզ	զուգարան|խցանում|ջրմուղ|սանհանգույց|վանտուզ
🪡	ասեղ	ասեղ|ասեղնագործ|դերձակ|թել
🪢	հանգույց	կապ|հանգույց|պարան|քարկապ
🪣	դույլ	դույլ|թիթեղաման
🪤	մկան թակարդ	թալակ|թակարդ|ծուղակ|մկան թակարդ|որոգայթ
🪥	ատամի խոզանակ	ատամի խոզանակ|ատամներ|լոգասենյակ|լոգարան|խոզանակ|հիգիենա|մաքուր
🪦	շիրմաքար	գերեզման|գերեզմանատուն|գերեզմանաքար|շիրմաքար|տապանաքար
🪧	պաստառ	բողոք|հանրահավաք|պաստառ|ցույց
🪨	քար	ամուր|գլաքար|ժայռ|ծանր|քար
🪩	շողագունդ	դիսկո|խնջույք|շողագունդ|փայլեր
🪪	նույնացուցիչ քարտ	ID|անձի հաստատում|անվտանգություն|նույնականացում|նույնացուցիչ|նույնացուցիչ քարտ|վկայական
🪫	լիցքաթափված մարտկոց	էլեկտրոնիկ|լիցքաթափված մարտկոց|քիչ էներգիա
🪬	հնգմատ	համայիլ|հնգմատ|ձեռքի|Մերի|Միրիամ|պաշտպանություն|Ֆաթիմա
🪭	ձեռքի հովհար	ամաչկոտ|հով|ձեռքի հովհար|շոգ|պարել
🪮	սանրիկ	աֆրո|մազեր|սանր|սանրիկ|վարսեր
🪯	քանդա	քանդա
🪰	ճանճ	թրթուր|հիվանդություն|ճանճ|վնասատու|փտում
🪱	որդ	անձրևորդ|ճիճու|մակաբույծ|որդ|օղակավոր որդ
🪲	բզեզ	բզեզ|միջատ
🪳	ուտիճ	խավարասեր|միջատ|ուտիճ
🪴	թաղարով բույս	աճեցնել|բույս|թաղարով բույս|խնամք|ձանձրալի|տուն
🪵	փայտ	գերան|փայտ|փայտանյութ
🪶	փետուր	թեթև|թռիչք|թռչուն|փետուր|փետուրներ
🪷	լոտոս	բուդդայականություն|լոտոս|ծաղիկ|հինդուականություն|Հնդկաստան|սրբություն|Վիետնամ
🪸	բուստ	բուստ|խութ|կորալ|ովկիանոս
🪹	դատարկ բույն	բնադրում|բույն|դատարկ|ճյուղ|տուն
🪺	ձվերով բույն	բնադրում|բույն|թռչուն|ձու|ձվեր|ճյուղ
🪻	հակինթ	գարուն|թուփ|ծաղիկ|ծաղկում|հակինթ|մանուշակ|նարդոս
🪼	ծովամայր	ծովամայր
🪽	թև	ավիացիա|դիցաբանություն|թև|թռչող|թռչուն|հրեշտակ
🪾	անտերեւ ծառ	անպտուղ|անտերեւ ծառ|երաշտ|ձմեռ
🪿	սագ	ընտանի|թռչուն|սագ
🫀	կազմաբանական սիրտ	զարկ|զարկերակ|կազմաբանական սիրտ|կենտրոն|սրտաբանություն|օրգան
🫁	թոքեր	արտաշնչել|թոքեր|ներշնչել|շնչառություն|շունչ|օրգան
🫂	գրկախառնվող մարդիկ	բարև|գրկախառնություն|գրկախառնվող մարդիկ|հրաժեշտ|ողջույն|ցտեսություն
🫃	հղի տիկին	կին|հղի|հղի տիկին
🫄	հղի անձ	անձ|հղի
🫅	թագով հանձ	ազնվական|արքայական|թագով հանձ|միապետ
🫆	մատնահետք	անվտանգություն|դատաբժշկական փորձաքննություն|ինքնություն|մատնահետք
🫈	մազոտ արարած	անտառ|թաքնէ|հսկա|ձյան մարդ|մազոտ|մեծոտն|յետի|սառցի մարդ
🫍	խոյադելֆին	ծովային|կետ|օվկիանոս
🫎	որմզդեղն	եղջյուրներ|կաթնասուն|կենդանի|որմզդեղն
🫏	էշ	էշ|ընտանի|կաթնասուն|կամակոր|կենդանի|ջորի
🫐	հապալաս	կապույտ|հապալաս|հատապտուղ
🫑	տաքդեղ	բանջարեղեն|պղպեղ|տաքդեղ
🫒	ձիթապտուղ	զեյթուն|ձիթապտուղ|ուտելիք
🫓	լոշիկ	արեպա|լավաշ|լոշիկ|պիտա
🫔	տամալե	բրդուճ|մեքսիկական|պատառ|տամալե
🫕	ֆոնդյու	կճուճ|հալած|շոկոլադ|շվեյցարական|պանիր|ֆոնդյու
🫖	թեյնիկ	ըմպելիք|թեյ|թեյնիկ|խմիչք
🫗	հեղուկի լցում	բաժակ|դատարկել|ըմպելիք|լցնել|խմիչք|հեղուկի լցում
🫘	լոբի	բակլա|լոբի|սնունդ
🫙	ապիկ	աման|անոթ|ապիկ|դատարկ|պահածո|տարա
🫚	կոճապղպեղի արմատ	արմատ|իմբիր|կոճապղպեղի արմատ|համեմունք|տաքկոճ
🫛	սիսեռապատիճ	բանջարեղեն|լոբազգի|ոլոռ|սիսեռ|սիսեռապատիճ
🫜	արմատապտուղ	այգի|արմատ|բուսական|ճակնդեղ|շաղգամ
🫟	ցայտ	բիծ|թափվել|հոլի|ներկ|ցփնել
🫠	հալչող դեմք	անհայտանալ|լուծվել|հալչել|հալչող դեմք|հեղուկ
🫡	ողջունող դեմք	արևոտ|բանակ|եղավ|լավ|ողջույն|ողջունող դեմք|ոնց ասես
🫢	բաց աչքերով դեմք եւ ձեռքով՝ բերանի վրա	բաց աչքերով դեմք եւ ձեռքով՝ բերանի վրա
🫣	ծկրակող աչքով դեմք	աչք դնել|զննել|ծկրակող աչքով դեմք|հմայված
🫤	անկյունագծային բերանով դեմք	անկյունագծային բերանով դեմք|անհետաքրքիր|անվստահ|հիասթափված|հոռետեսական
🫥	կետագծված դեմք	անհետանալ|անտեսանելի|ընկճված|թաքնվել|կետագծված դեմք|ներփակված
🫦	շուրթ կծել	անհանգստացած|անհանգստություն|անհարմար|նյարդային|շուրթ կծել|սիրախաղ|վախ
🫧	պղպջակներ	կեղտոտ|մաքուր|պղպջակներ|ստորջրյա|օճառ
🫨	ցնցվող դեմք	երկրաշարժ|հարված|շոկ|վիբրացիա|ցնցում|ցնցվող դեմք
🫩	աչքերի տակ պարկերով դեմք	աչքերի տակ պարկերով դեմք|հոգնած|ուժասպառ|քնկոտ
🫪	այլայլված դեմք	անհանգստություն|զարմացած|խոցելի|խուճապ|ցնցված|փքվածություն
🫯	կռվի ամպ	անհամաձայնություն|բանավեճ|իրարանցում|կռիվ|մարտ|վեճ
🫰	ցուցամատը եւ բութը խաչած ձեռք	դրամ|թանկ|ճտտացնել|սեր|սիրտ|ցուցամատը եւ բութը խաչած ձեռք
🫱	աջակողմ ձեռք	աջ|աջակողմ|ձեռք
🫲	ձախակողմ ձեռք	ձախ|ձախակողմ|ձեռք
🫳	ձեռքը ափով ներքև	գցել|հրաժարվել|ձեռքը ափով ներքև|ներքև|վար
🫴	ափը՝ վեր ձեռք	առաջարկ|արի|ափը՝ վեր ձեռք|բռնել|կանչել
🫵	դիտողին ուղղված ցուցամատ	դիտողին ուղղված ցուցամատ|դուք|ցուցամատ
🫶	սիրտ-ձեռքեր	սեր|սիրտ-ձեռքեր
🫷	դեպի ձախ հրող ձեռք	գնա|դեպի ձախ|դեպի ձախ հրող ձեռք|կանգնիր|հրաժարվել|հրել|ոչ|սպասիր
🫸	դեպի աջ հրող ձեռք	գնա|դեպի աջ|դեպի աջ հրող ձեռք|կանգնիր|հրաժարվել|հրել|ոչ|սպասիր
